Site,Year,Season,SurveyType,TideZone,Transect,Quad,Species,Density
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,5,Elminius modestus,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,2,Elminius modestus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Elminius modestus,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,5,Elminius modestus,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,4,Elminius modestus,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,4,Elminius modestus,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,1,Elminius modestus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,3,Elminius modestus,0.1
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,2,Elminius modestus,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,3,Elminius modestus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,3,Elminius modestus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,4,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,4,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,4,Elminius modestus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,5,Elminius modestus,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,4,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,Elminius modestus,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,1,Elminius modestus,0.1
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,Elminius modestus,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,1,Elminius modestus,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,4,Elminius modestus,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,4,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,Elminius modestus,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,1,Elminius modestus,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,1,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,5,Elminius modestus,0.1
TaurangaHead,2005,Winter,Quads_All_species,High,2,4,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,5,Elminius modestus,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,1,Elminius modestus,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,4,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,3,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,2,Elminius modestus,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,3,Elminius modestus,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,4,Elminius modestus,0.1
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,5,Elminius modestus,0.1
TaurangaHead,2005,Winter,Quads_All_species,High,1,5,Elminius modestus,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,3,Elminius modestus,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,5,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,3,Elminius modestus,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,5,Elminius modestus,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,3,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,4,Elminius modestus,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,2,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,4,Elminius modestus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,5,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,1,Elminius modestus,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,2,Elminius modestus,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,2,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,3,Elminius modestus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,1,Elminius modestus,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,Elminius modestus,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,5,Elminius modestus,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,5,Elminius modestus,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,Elminius modestus,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,5,Gravel,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Gravel,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,2,Gravel,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,1,Gravel,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,1,Gravel,1
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Gravel,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,1,Gravel,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,3,Gravel,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,Gravel,0.5
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Gravel,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,3,Gravel,1
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,1,Gravel,1
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,2,Gravel,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Gravel,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,Gravel,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,2,Gravel,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,3,Gravel,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,3,Gravel,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,2,Gravel,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,2,Gravel,1
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,2,Gravel,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,2,Gravel,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,1,Gravel,1
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,3,Gravel,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Gravel,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,4,Gravel,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,5,Gravel,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,5,Gravel,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,2,Gravel,2
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Gravel,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,5,Gravel,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,4,Gravel,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,4,Gravel,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,1,Gravel,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Gravel,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,3,Gravel,0.5
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,2,Gravel,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,3,Gravel,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,3,Gravel,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,4,Gravel,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,4,Gravel,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,4,Gravel,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Gravel,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,5,Gravel,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,Gravel,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,4,Gravel,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,Gravel,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,Gravel,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,1,Gravel,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,Gravel,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,1,Gravel,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,4,Gravel,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,4,Gravel,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,Gravel,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,1,Gravel,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,1,Gravel,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,5,Gravel,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,4,Gravel,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,Gravel,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,5,Gravel,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,1,Gravel,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,4,Gravel,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,3,Gravel,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,Gravel,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,2,Gravel,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,3,Gravel,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,4,Gravel,3
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,5,Gravel,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,5,Gravel,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,3,Gravel,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,5,Gravel,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,3,Gravel,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,5,Gravel,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,3,Gravel,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,Gravel,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,4,Gravel,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,2,Gravel,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,4,Gravel,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,5,Gravel,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,1,Gravel,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,2,Gravel,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,2,Gravel,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,3,Gravel,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,1,Gravel,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Gravel,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,Gravel,0.5
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Gravel,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,5,Gravel,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,5,Gravel,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,Gravel,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,5,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Perna canaliculus,4
TaurangaHead,2006,Summer,Quads_All_species,High,2,2,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,1,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,1,Perna canaliculus,2
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Perna canaliculus,1
TaurangaHead,2006,Summer,Quads_All_species,High,2,1,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,3,Perna canaliculus,1
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,Perna canaliculus,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Perna canaliculus,2
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,3,Perna canaliculus,1
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,1,Perna canaliculus,2
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,2,Perna canaliculus,2
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Perna canaliculus,1
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,2,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,3,Perna canaliculus,0.3
TaurangaHead,2006,Winter,Quads_All_species,High,1,3,Perna canaliculus,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,2,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,2,Perna canaliculus,1
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,2,Perna canaliculus,4
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,2,Perna canaliculus,2
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,1,Perna canaliculus,1
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,3,Perna canaliculus,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Perna canaliculus,0.5
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,4,Perna canaliculus,0.5
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,5,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,5,Perna canaliculus,1
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,2,Perna canaliculus,0.1
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Perna canaliculus,0.1
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,5,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,4,Perna canaliculus,0.1
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,4,Perna canaliculus,2
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,1,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Perna canaliculus,0.5
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,3,Perna canaliculus,1
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,2,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,3,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,3,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,4,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,4,Perna canaliculus,2
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,4,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,5,Perna canaliculus,1
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,4,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,Perna canaliculus,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,1,Perna canaliculus,0.1
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,Perna canaliculus,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,1,Perna canaliculus,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,4,Perna canaliculus,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,4,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,1,Perna canaliculus,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,1,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,5,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,4,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,5,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,1,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,4,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,3,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,2,Perna canaliculus,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,3,Perna canaliculus,0.1
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,4,Perna canaliculus,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,5,Perna canaliculus,2
TaurangaHead,2005,Winter,Quads_All_species,High,1,5,Perna canaliculus,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,3,Perna canaliculus,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,5,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,3,Perna canaliculus,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,5,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,3,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,4,Perna canaliculus,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,2,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,4,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,5,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,1,Perna canaliculus,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,2,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,2,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,3,Perna canaliculus,3
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,1,Perna canaliculus,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,Perna canaliculus,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,5,Perna canaliculus,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,5,Perna canaliculus,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,Perna canaliculus,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,5,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Sprirorbid sp,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,2,Sprirorbid sp,0.1
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,1,Sprirorbid sp,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,1,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Sprirorbid sp,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,1,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,3,Sprirorbid sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,Sprirorbid sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Sprirorbid sp,0.1
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,3,Sprirorbid sp,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,1,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,2,Sprirorbid sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Sprirorbid sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,2,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,3,Sprirorbid sp,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,3,Sprirorbid sp,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,2,Sprirorbid sp,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,2,Sprirorbid sp,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,2,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,2,Sprirorbid sp,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,1,Sprirorbid sp,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,3,Sprirorbid sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Sprirorbid sp,0.1
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,4,Sprirorbid sp,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,5,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,5,Sprirorbid sp,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,2,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,5,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,4,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,4,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,1,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Sprirorbid sp,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,3,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,2,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,3,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,3,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,4,Sprirorbid sp,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,4,Sprirorbid sp,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,4,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Sprirorbid sp,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,5,Sprirorbid sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,Sprirorbid sp,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,4,Sprirorbid sp,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,Sprirorbid sp,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,Sprirorbid sp,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,1,Sprirorbid sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,Sprirorbid sp,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,1,Sprirorbid sp,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,4,Sprirorbid sp,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,4,Sprirorbid sp,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,Sprirorbid sp,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,1,Sprirorbid sp,0
