Year,Expt/Location,Aerated/Flowthrough/Neither,Temperature,Container/Individual_#,Pred,PredSource,PredSize,Prey,PreySource,PreySize,Risellopsis_varia height,Drilled?,Prey_post-consumption_Weight,with_operculum_or_radula?,operc_weight,est._%_consumed,leftover_tissue_weight_(dried),Comment,Start_1st,Start_2nd,Exact_Start,End_1st,End_2nd,Exact_End,Min_(days),Max_(days),Midpoint_(days),Start_+_End_Windows,Inverse Window (for Weighting),Both_Start_and_End_within_+/-2hr24min__window
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c15-2,Haustrum haustorium,Check datasheets,34.3,Turbo smaragdus,EPFS Lab Rocks,10.6,,TRUE,0.498,TRUE,0.059,100,0,,8/3/05 11:35,,yes,8/7/05 10:39,8/7/05 13:45,,3.96,4.09,4.03,3:06:00,7.19,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c13-4,Haustrum haustorium,Check datasheets,41,Cellana radians,EPFS Lab Rocks,20.7,,FALSE,0.318,TRUE,,100,0,,8/6/05 17:49,8/7/05 8:33,,8/7/05 10:41,8/7/05 13:48,,0.09,0.83,0.46,17:51:00,1.33,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c13-4,Haustrum haustorium,Check datasheets,41,Cellana radians,EPFS Lab Rocks,18.7,,FALSE,0.225,TRUE,,100,0,,8/7/05 10:44,8/8/05 9:21,,8/7/05 10:44,8/8/05 9:21,,0,0.94,0.47,45:14:00,0.53,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,10.5,c10-2,Haustrum haustorium,Check datasheets,34.2,Turbo smaragdus,EPFS Lab Rocks,13,,TRUE,0.773,TRUE,0.08,100,0,,8/3/05 21:38,8/4/05 9:08,,8/7/05 16:13,8/7/05 17:16,,3.3,3.82,3.56,12:33:00,1.88,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c22-3,Haustrum haustorium,Check datasheets,24.9,Sypharochiton pelliserpentis,EPFS Lab Rocks,8.3,,FALSE,0.021,FALSE,,100,0,,8/6/05 10:19,8/6/05 14:23,,8/7/05 16:18,8/7/05 17:21,,1.08,1.29,1.19,5:07:00,4.48,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,10,c16-3,Haustrum haustorium,Check datasheets,29.4,Cellana ornata,EPFS Lab Rocks,12.4,,FALSE,0.093,FALSE,,100,0,,8/6/05 17:45,8/7/05 8:24,,8/7/05 20:41,8/8/05 9:16,,0.51,1.65,1.08,27:14:00,0.87,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c8-5,Haustrum haustorium,Check datasheets,60.3,Cellana radians,EPFS Lab Rocks,24.2,,FALSE,0.464,FALSE,,99,0.001,,8/6/05 17:49,8/7/05 8:33,,8/7/05 22:44,8/8/05 9:21,,0.59,1.65,1.12,25:21:00,0.94,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c14-4,Haustrum haustorium,Check datasheets,45.1,Cellana denticulata,EPFS Lab Rocks,23.8,,FALSE,0.805,TRUE,,100,0,,8/7/05 18:23,8/7/05 19:32,,8/7/05 22:44,8/8/05 9:21,,0.13,0.62,0.38,11:46:00,2,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,11,c18-4,Haustrum haustorium,Check datasheets,43.4,Siphonaria australis,EPFS & ?Lighthouse Reef,7.9,,FALSE,0.013,FALSE,,100,0,,8/8/05 10:30,8/8/05 11:18,,8/8/05 11:18,8/8/05 14:10,,0,0.15,0.08,3:40:00,6.14,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c7-4,Haustrum haustorium,Check datasheets,33,Siphonaria australis,EPFS & ?Lighthouse Reef,7.9,,FALSE,0.015,FALSE,,100,0,,8/7/05 22:42,8/8/05 9:18,,8/8/05 11:21,8/8/05 14:13,,0.09,0.65,0.37,13:28:00,1.75,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c17-3,Haustrum haustorium,Check datasheets,29.4,Cellana ornata,EPFS Lab Rocks,11.5,,FALSE,0.084,FALSE,,100,0,,8/7/05 22:43,8/8/05 9:18,,8/8/05 15:05,8/8/05 16:02,,0.24,0.72,0.48,11:32:00,2.04,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,10.5,c17-2,Haustrum haustorium,Check datasheets,28.4,Turbo smaragdus,EPFS Lab Rocks,10,,TRUE,0.473,TRUE,0.048,100,0,,8/3/05 5:47,,yes,8/8/05 19:50,8/11/05 9:53,,5.59,8.17,6.88,62:03:00,0.39,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,10,c24-2,Haustrum haustorium,Check datasheets,25.2,Turbo smaragdus,EPFS Lab Rocks,8.4,,TRUE,0.254,TRUE,0.032,100,0,,8/6/05 14:16,,YES,8/8/05 19:50,8/11/05 9:53,,2.23,4.82,3.52,62:03:00,0.39,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,11,c21-3,Haustrum haustorium,Check datasheets,26.3,Sypharochiton pelliserpentis,EPFS Lab Rocks,7.9,,FALSE,0.021,FALSE,,100,0,one broken valve,8/7/05 8:24,8/7/05 9:37,,8/8/05 19:50,8/11/05 9:53,,1.43,4.06,2.74,63:16:00,0.38,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,11,c20-3,Haustrum haustorium,Check datasheets,39,Siphonaria australis,EPFS & ?Lighthouse Reef,,,FALSE,,FALSE,,,,,8/8/05 14:10,8/8/05 15:02,,8/8/05 19:50,8/11/05 9:53,,0.2,2.82,1.51,62:55:00,0.38,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,11,c26-3,Haustrum haustorium,Check datasheets,25,Cellana denticulata,EPFS Lab Rocks,9,,FALSE,0.027,FALSE,,100,0,,8/8/05 15:59,8/8/05 16:15,,8/8/05 19:50,8/11/05 9:53,,0.15,2.75,1.45,62:19:00,0.38,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,11,c12-3,Haustrum haustorium,Check datasheets,35.5,Siphonaria australis,EPFS & ?Lighthouse Reef,9.2,,FALSE,0.032,FALSE,,100,0,,8/8/05 17:16,8/8/05 19:50,,8/8/05 19:50,8/11/05 9:53,,0,2.69,1.35,64:37:00,0.37,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,11,c26-3,Haustrum haustorium,Check datasheets,25,Cellana denticulata,EPFS Lab Rocks,9.6,,FALSE,0.04,FALSE,,100,0,,8/8/05 19:50,8/11/05 9:53,,8/8/05 19:50,8/11/05 9:53,,0,2.59,1.29,124:06:00,0.19,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,11,c26-3,Haustrum haustorium,Check datasheets,25,Cellana denticulata,EPFS Lab Rocks,8.4,,FALSE,0.017,FALSE,,100,0,,8/8/05 19:50,8/11/05 9:53,,8/8/05 19:50,8/11/05 9:53,,0,2.59,1.29,124:06:00,0.19,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,11,c12-3,Haustrum haustorium,Check datasheets,35.5,Siphonaria australis,EPFS & ?Lighthouse Reef,7.6,,FALSE,0.014,FALSE,,100,0,,8/8/05 19:50,8/11/05 9:53,,8/8/05 19:50,8/11/05 9:53,,0,2.59,1.29,124:06:00,0.19,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c19-4,Haustrum haustorium,Check datasheets,32,Turbo smaragdus,EPFS Lab Rocks,12,,TRUE,0.763,TRUE,0.072,100,0,,8/7/05 8:29,8/7/05 9:41,,8/8/05 19:55,8/11/05 10:04,,1.43,4.07,2.75,63:21:00,0.38,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c6-4,Haustrum haustorium,Check datasheets,25.7,Turbo smaragdus,EPFS Lab Rocks,5.9,,TRUE,0.085,TRUE,0.009,100,0,,8/7/05 10:39,8/7/05 13:45,,8/8/05 19:55,8/11/05 10:04,,1.26,3.98,2.62,65:15:00,0.37,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c18-6,Haustrum haustorium,Check datasheets,32.2,Cellana denticulata,EPFS Lab Rocks,10.1,,FALSE,0.038,FALSE,,100,0,,8/8/05 17:17,8/8/05 19:55,,8/8/05 19:55,8/11/05 10:04,,0,2.7,1.35,64:47:00,0.37,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c18-6,Haustrum haustorium,Check datasheets,32.2,Cellana denticulata,EPFS Lab Rocks,1.3,,FALSE,0.046,FALSE,,100,0,,8/8/05 19:55,8/11/05 10:04,,8/8/05 19:55,8/11/05 10:04,,0,2.59,1.29,124:18:00,0.19,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c18-6,Haustrum haustorium,Check datasheets,32.2,Cellana denticulata,EPFS Lab Rocks,9,,FALSE,0.024,FALSE,,100,0,,8/8/05 19:55,8/11/05 10:04,,8/8/05 19:55,8/11/05 10:04,,0,2.59,1.29,124:18:00,0.19,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c17-3,Haustrum haustorium,Check datasheets,29.4,Cellana ornata,EPFS Lab Rocks,12.4,,FALSE,0.092,FALSE,,100,0,,8/8/05 19:55,8/11/05 10:04,,8/8/05 19:55,8/11/05 10:04,,0,2.59,1.29,124:18:00,0.19,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c22-3,Haustrum haustorium,Check datasheets,28.9,Patelloida corticata,?Lighthouse Reef,8.7,,FALSE,0.03,FALSE,,100,0,,8/8/05 19:55,8/11/05 10:04,,8/8/05 19:55,8/11/05 10:04,,0,2.59,1.29,124:18:00,0.19,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c22-3,Haustrum haustorium,Check datasheets,28.9,Patelloida corticata,?Lighthouse Reef,9.5,,FALSE,0.048,FALSE,,100,0,,8/8/05 19:55,8/11/05 10:04,,8/8/05 19:55,8/11/05 10:04,,0,2.59,1.29,124:18:00,0.19,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c7-4,Haustrum haustorium,Check datasheets,33,Siphonaria australis,EPFS & ?Lighthouse Reef,7.7,,FALSE,0.012,FALSE,,100,0,,8/8/05 19:55,8/11/05 10:04,,8/8/05 19:55,8/11/05 10:04,,0,2.59,1.29,124:18:00,0.19,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c6-4,Haustrum haustorium,Check datasheets,25.7,Turbo smaragdus,EPFS Lab Rocks,7.1,,TRUE,0.167,TRUE,0.018,100,0,,8/8/05 19:55,8/11/05 10:04,,8/8/05 19:55,8/11/05 10:04,,0,2.59,1.29,124:18:00,0.19,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c21-2,Haustrum haustorium,Check datasheets,24.7,Turbo smaragdus,EPFS Lab Rocks,12.2,,FALSE,0.717,TRUE,0.081,100,0,,8/6/05 17:49,8/7/05 8:33,,8/8/05 20:00,8/11/05 10:13,,1.48,4.68,3.08,76:57:00,0.31,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c11-5,Haustrum haustorium,Check datasheets,33.7,Cellana denticulata,EPFS Lab Rocks,10.2,,FALSE,0.043,FALSE,,100,0,,8/8/05 17:19,8/8/05 20:00,,8/8/05 20:00,8/11/05 10:13,,0,2.7,1.35,64:54:00,0.37,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c14-4,Haustrum haustorium,Check datasheets,45.1,Cellana denticulata,EPFS Lab Rocks,22.2,,FALSE,0.4,FALSE,,100,0,,8/8/05 17:19,8/8/05 20:00,,8/8/05 20:00,8/11/05 10:13,,0,2.7,1.35,64:54:00,0.37,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c24-3,Haustrum haustorium,Check datasheets,28.9,Cellana denticulata,EPFS Lab Rocks,9.2,,FALSE,0.032,FALSE,,100,0,,8/8/05 17:19,8/8/05 20:00,,8/8/05 20:00,8/11/05 10:13,,0,2.7,1.35,64:54:00,0.37,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c5-4,Haustrum haustorium,Check datasheets,37.2,Cellana ornata,EPFS Lab Rocks,10.1,,FALSE,0.043,FALSE,,100,0,,8/8/05 17:19,8/8/05 20:00,,8/8/05 20:00,8/11/05 10:13,,0,2.7,1.35,64:54:00,0.37,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c11-5,Haustrum haustorium,Check datasheets,33.7,Cellana denticulata,EPFS Lab Rocks,10.4,,FALSE,0.039,FALSE,,100,0,,8/8/05 20:00,8/11/05 10:13,,8/8/05 20:00,8/11/05 10:13,,0,2.59,1.3,124:26:00,0.19,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c11-5,Haustrum haustorium,Check datasheets,33.7,Cellana denticulata,EPFS Lab Rocks,10.5,,FALSE,0.044,TRUE,,100,0,,8/8/05 20:00,8/11/05 10:13,,8/8/05 20:00,8/11/05 10:13,,0,2.59,1.3,124:26:00,0.19,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c20-4,Haustrum haustorium,Check datasheets,27.1,Cellana denticulata,EPFS Lab Rocks,10.2,,FALSE,0.037,FALSE,,100,0,,8/8/05 20:00,8/11/05 10:13,,8/8/05 20:00,8/11/05 10:13,,0,2.59,1.3,124:26:00,0.19,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c20-4,Haustrum haustorium,Check datasheets,27.1,Cellana denticulata,EPFS Lab Rocks,10.2,,FALSE,0.035,FALSE,,100,0,,8/8/05 20:00,8/11/05 10:13,,8/8/05 20:00,8/11/05 10:13,,0,2.59,1.3,124:26:00,0.19,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c24-3,Haustrum haustorium,Check datasheets,28.9,Cellana denticulata,EPFS Lab Rocks,9,,FALSE,0.027,FALSE,,100,0,,8/8/05 20:00,8/11/05 10:13,,8/8/05 20:00,8/11/05 10:13,,0,2.59,1.3,124:26:00,0.19,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c24-3,Haustrum haustorium,Check datasheets,28.9,Cellana denticulata,EPFS Lab Rocks,10.3,,FALSE,0.038,FALSE,,100,0,,8/8/05 20:00,8/11/05 10:13,,8/8/05 20:00,8/11/05 10:13,,0,2.59,1.3,124:26:00,0.19,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c24-3,Haustrum haustorium,Check datasheets,28.9,Cellana denticulata,EPFS Lab Rocks,9.3,,FALSE,0.029,FALSE,,100,0,,8/8/05 20:00,8/11/05 10:13,,8/8/05 20:00,8/11/05 10:13,,0,2.59,1.3,124:26:00,0.19,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c5-4,Haustrum haustorium,Check datasheets,37.2,Cellana ornata,EPFS Lab Rocks,11.7,,FALSE,0.093,FALSE,,100,0,,8/8/05 20:00,8/11/05 10:13,,8/8/05 20:00,8/11/05 10:13,,0,2.59,1.3,124:26:00,0.19,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c5-4,Haustrum haustorium,Check datasheets,37.2,Cellana ornata,EPFS Lab Rocks,12.2,,FALSE,0.088,FALSE,,100,0,,8/8/05 20:00,8/11/05 10:13,,8/8/05 20:00,8/11/05 10:13,,0,2.59,1.3,124:26:00,0.19,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c15-4,Haustrum haustorium,Check datasheets,37.4,Cellana radians,EPFS Lab Rocks,17.5,,FALSE,0.201,FALSE,,100,0,,8/8/05 20:00,8/11/05 10:13,,8/8/05 20:00,8/11/05 10:13,,0,2.59,1.3,124:26:00,0.19,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c15-4,Haustrum haustorium,Check datasheets,37.4,Cellana radians,EPFS Lab Rocks,15.3,,FALSE,0.111,FALSE,,100,0,,8/8/05 20:00,8/11/05 10:13,,8/8/05 20:00,8/11/05 10:13,,0,2.59,1.3,124:26:00,0.19,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c12-5,Haustrum haustorium,Check datasheets,37.6,Sypharochiton pelliserpentis,EPFS Lab Rocks,14.6,,FALSE,0.168,FALSE,,100,0,,8/8/05 20:00,8/11/05 10:13,,8/8/05 20:00,8/11/05 10:13,,0,2.59,1.3,124:26:00,0.19,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c22-3,Haustrum haustorium,Check datasheets,24.9,Sypharochiton pelliserpentis,EPFS Lab Rocks,,,FALSE,,FALSE,,100,0,crushed by accident,8/8/05 20:00,8/11/05 10:13,,8/8/05 20:00,8/11/05 10:13,,0,2.59,1.3,124:26:00,0.19,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,11,c25-3,Haustrum haustorium,Check datasheets,30.6,Sypharochiton pelliserpentis,EPFS Lab Rocks,11.5,,FALSE,0.076,FALSE,,100,0,potential time fuckup,8/8/05 17:16,8/8/05 19:50,,8/11/05 14:02,8/11/05 15:44,,2.76,2.94,2.85,4:16:00,5.33,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c7-4,Haustrum haustorium,Check datasheets,33,Siphonaria australis,EPFS & ?Lighthouse Reef,9,,FALSE,0.019,FALSE,,100,0,,8/11/05 13:09,8/11/05 14:04,,8/11/05 16:51,8/11/05 18:00,,0.12,0.2,0.16,2:04:00,10.4,TRUE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c9-3,Haustrum haustorium,Check datasheets,42.2,Siphonaria australis,EPFS & ?Lighthouse Reef,10.9,,FALSE,0.05,FALSE,,100,0,,8/11/05 13:09,8/11/05 14:04,,8/11/05 16:51,8/11/05 18:00,,0.12,0.2,0.16,2:04:00,10.4,TRUE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c24-3,Haustrum haustorium,Check datasheets,28.9,Cellana denticulata,EPFS Lab Rocks,9.2,,FALSE,0.031,FALSE,,100,0,,8/11/05 16:53,8/11/05 18:04,,8/11/05 19:33,8/11/05 20:59,,0.06,0.17,0.12,2:37:00,8.4,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c9-4,Haustrum haustorium,Check datasheets,44.2,Cellana radians,EPFS Lab Rocks,21.3,,FALSE,0.355,FALSE,,100,0,,8/11/05 12:07,8/11/05 13:12,,8/11/05 19:53,8/11/05 20:59,,0.28,0.37,0.32,2:11:00,9.9,TRUE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c20-4,Haustrum haustorium,Check datasheets,27.1,Cellana denticulata,EPFS Lab Rocks,9.1,,FALSE,0.035,TRUE,,100,0,,8/11/05 18:54,8/12/05 19:33,,8/11/05 20:59,8/11/05 22:10,,0.09,0.14,0.11,25:50:00,0.92,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c5-4,Haustrum haustorium,Check datasheets,37.2,Cellana ornata,EPFS Lab Rocks,12.9,,FALSE,0.11,FALSE,,99,0.003,,8/11/05 16:53,8/11/05 18:04,,8/11/05 22:10,8/11/05 23:05,,0.17,0.26,0.21,2:06:00,10.26,TRUE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c8-5,Haustrum haustorium,Check datasheets,60.3,Cellana radians,EPFS Lab Rocks,23.3,,FALSE,0.377,FALSE,,100,0,,8/11/05 18:04,8/11/05 18:54,,8/11/05 23:05,8/12/05 0:03,,0.17,0.25,0.21,1:48:00,11.76,TRUE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c24-3,Haustrum haustorium,Check datasheets,28.9,Cellana denticulata,EPFS Lab Rocks,8.3,,FALSE,0.021,FALSE,,100,0,,8/11/05 20:59,8/11/05 22:10,,8/11/05 23:05,8/12/05 0:03,,0.04,0.13,0.08,2:09:00,10.04,TRUE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c13-4,Haustrum haustorium,Check datasheets,41,Cellana radians,EPFS Lab Rocks,20.9,,FALSE,0.345,FALSE,,100,0,,8/11/05 4:30,8/11/05 16:53,,8/12/05 0:03,8/12/05 1:07,,0.3,0.86,0.58,13:27:00,1.75,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c11-3,Haustrum haustorium,Check datasheets,27.5,Siphonaria australis,EPFS & ?Lighthouse Reef,8.1,,FALSE,0.014,FALSE,,100,0,,8/11/05 16:51,8/11/05 18:00,,8/12/05 0:15,8/12/05 1:03,,0.26,0.34,0.3,1:57:00,10.96,TRUE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c19-5,Haustrum haustorium,Check datasheets,28.5,Cellana denticulata,EPFS Lab Rocks,8.4,,FALSE,0.023,FALSE,,100,0,,8/11/05 20:57,8/11/05 22:06,,8/12/05 0:15,8/12/05 1:03,,0.09,0.17,0.13,1:57:00,10.96,TRUE
2005,H-Times-TopLab-LowTemp,Aerated,11,c6-2,Haustrum haustorium,Check datasheets,37.9,Cellana denticulata,EPFS Lab Rocks,7.7,,FALSE,0.019,FALSE,,100,0,,8/12/05 1:38,8/12/05 8:37,,8/12/05 1:38,8/12/05 8:37,,0,0.29,0.15,13:58:00,1.69,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,11,c6-2,Haustrum haustorium,Check datasheets,37.9,Cellana denticulata,EPFS Lab Rocks,8.8,,FALSE,0.033,FALSE,,100,0,,8/12/05 1:38,8/12/05 8:37,,8/12/05 1:38,8/12/05 8:37,,0,0.29,0.15,13:58:00,1.69,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c17-3,Haustrum haustorium,Check datasheets,29.4,Cellana ornata,EPFS Lab Rocks,11.8,,FALSE,0.102,FALSE,,100,0,,8/11/05 16:51,8/11/05 18:00,,8/12/05 1:42,8/12/05 8:42,,0.32,0.66,0.49,8:09:00,2.86,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c19-5,Haustrum haustorium,Check datasheets,28.5,Cellana denticulata,EPFS Lab Rocks,8.8,,FALSE,0.025,TRUE,,100,0,,8/12/05 1:42,8/12/05 8:42,,8/12/05 1:42,8/12/05 8:42,,0,0.29,0.15,14:00:00,1.69,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c5-4,Haustrum haustorium,Check datasheets,37.2,Cellana ornata,EPFS Lab Rocks,11.2,,FALSE,0.067,FALSE,,100,0,,8/11/05 23:05,8/12/05 0:03,,8/12/05 1:44,8/12/05 8:46,,0.07,0.4,0.24,8:00:00,2.91,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c20-4,Haustrum haustorium,Check datasheets,27.1,Cellana denticulata,EPFS Lab Rocks,10.1,,FALSE,0.03,FALSE,,100,0,,8/12/05 1:44,8/12/05 8:46,,8/12/05 1:44,8/12/05 8:46,,0,0.29,0.15,14:04:00,1.68,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c24-3,Haustrum haustorium,Check datasheets,28.9,Cellana denticulata,EPFS Lab Rocks,8.9,,FALSE,0.025,TRUE,,100,0,,8/12/05 1:44,8/12/05 8:46,,8/12/05 1:44,8/12/05 8:46,,0,0.29,0.15,14:04:00,1.68,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c4-3,Haustrum haustorium,Check datasheets,39.9,Sypharochiton pelliserpentis,EPFS Lab Rocks,16.3,,FALSE,0.248,FALSE,,100,0,,8/8/05 20:00,8/11/05 10:13,,8/12/05 8:46,8/12/05 9:35,,0.94,3.57,2.25,63:02:00,0.38,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c24-3,Haustrum haustorium,Check datasheets,28.9,Cellana denticulata,EPFS Lab Rocks,9.8,,FALSE,0.029,FALSE,,100,0,,8/12/05 1:44,8/12/05 8:46,,8/12/05 9:35,8/12/05 10:39,,0.03,0.37,0.2,8:06:00,2.88,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c15-4,Haustrum haustorium,Check datasheets,37.4,Cellana radians,EPFS Lab Rocks,15.7,,FALSE,0.187,TRUE,,100,0,,8/12/05 1:44,8/12/05 8:46,,8/12/05 9:35,8/12/05 10:39,,0.03,0.37,0.2,8:06:00,2.88,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c24-3,Haustrum haustorium,Check datasheets,28.9,Cellana denticulata,EPFS Lab Rocks,8.1,,FALSE,0.022,TRUE,,100,0,,8/12/05 10:39,8/12/05 11:44,,8/12/05 12:37,8/12/05 13:36,,0.04,0.12,0.08,2:04:00,10.4,TRUE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c22-3,Haustrum haustorium,Check datasheets,28.9,Patelloida corticata,?Lighthouse Reef,8.3,,FALSE,0.04,FALSE,,100,0,potential time fuckup,8/12/05 17:03,8/12/05 17:54,,8/12/05 17:54,8/12/05 19:02,,0,0.08,0.04,1:59:00,10.79,TRUE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c6-4,Haustrum haustorium,Check datasheets,25.7,Turbo smaragdus,EPFS Lab Rocks,5.6,,TRUE,0.09,TRUE,0.007,100,0,,8/11/05 13:09,8/11/05 14:04,,8/12/05 21:32,8/12/05 22:34,,1.31,1.39,1.35,1:57:00,10.96,TRUE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c7-4,Haustrum haustorium,Check datasheets,33,Siphonaria australis,EPFS & ?Lighthouse Reef,8.7,,TRUE,0.015,FALSE,,100,0,,8/12/05 1:42,8/12/05 8:42,,8/12/05 22:34,8/12/05 23:30,,0.58,0.91,0.74,7:56:00,2.94,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c23-4,Haustrum haustorium,Check datasheets,26.4,Cellana denticulata,EPFS Lab Rocks,9.2,,FALSE,0.033,FALSE,,100,0,potential time fuckup,8/12/05 19:02,8/12/05 21:32,,8/12/05 22:34,8/12/05 23:30,,0.04,0.19,0.11,3:26:00,6.53,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c21-2,Haustrum haustorium,Check datasheets,24.7,Turbo smaragdus,EPFS Lab Rocks,11.2,,TRUE,0.571,TRUE,0.068,100,0,,8/8/05 20:00,8/11/05 10:13,,8/12/05 23:34,8/13/05 0:38,,1.56,4.19,2.87,63:17:00,0.38,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,17.8,c14-4,Haustrum haustorium,Check datasheets,45.1,Cellana denticulata,EPFS Lab Rocks,27.2,,FALSE,1.161,TRUE,,100,0,,8/12/05 10:39,8/12/05 11:44,,8/12/05 23:34,8/13/05 0:38,,0.49,0.58,0.54,2:09:00,10.04,TRUE
2005,H-Times-TopLab-LowTemp,Aerated,11,c25-3,Haustrum haustorium,Check datasheets,30.6,Sypharochiton pelliserpentis,EPFS Lab Rocks,13.2,,FALSE,0.112,FALSE,,95,0.004,,8/11/05 14:02,8/11/05 15:44,,8/13/05 0:34,8/13/05 8:34,,1.37,1.77,1.57,9:42:00,2.41,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,11,c6-2,Haustrum haustorium,Check datasheets,37.9,Cellana denticulata,EPFS Lab Rocks,8.1,,FALSE,0.025,FALSE,,100,0,,8/13/05 0:34,8/13/05 8:34,,8/13/05 0:34,8/13/05 8:34,,0,0.33,0.17,16:00:00,1.48,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c19-5,Haustrum haustorium,Check datasheets,28.5,Cellana denticulata,EPFS Lab Rocks,9.5,,FALSE,0.033,TRUE,,100,0,,8/13/05 0:36,8/13/05 8:38,,8/13/05 0:36,8/13/05 8:38,,0,0.33,0.17,16:04:00,1.47,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c2-3,Haustrum haustorium,Check datasheets,52.5,Cellana ornata,EPFS Lab Rocks,18.5,,FALSE,0.477,FALSE,,100,0,,8/13/05 0:36,8/13/05 8:38,,8/13/05 0:36,8/13/05 8:38,,0,0.33,0.17,16:04:00,1.47,FALSE
